ID,Vec
73,"['无视', '无照', '开车']"
74,"['应急', '措施']"
75,"['上', '存在', '和', '问题']"
76,"['非', '情况下', '驾驶', '公车']"
77,"['缺乏', '知识']"
78,"['工作', '不到位']"
79,"['未按规定', '配备', '抢救', '器材']"
80,"['安全教育', '不够']"
81,"['卸酸工', '未按规定', '防护', '面罩']"
82,"['管理工作', '存在', '差距']"
83,"['安全教育', '有待', '加强']"
84,"['素质', '差']"
85,"['未', '经过', '岗前培训']"
86,"['缺乏', '安全意识']"
87,"['后', '采用', '措施', '不当']"
88,"['在', '回收', '溢油', '器具']"
89,"['严重', '违反', '加油站', '管理制度']"
90,"['车辆', '不符合', '和', '标准']"
91,"['从事', '部门', '检测']"
92,"['无', '运输', '证']"
93,"['未按', '要求', '悬挂', '运输', '标志']"
94,"['着', '有章不循']"
95,['违章蛮干']
96,"['人员', '置若罔闻']"
97,['有章不循']
98,"['随意', '操作']"
99,"['后', '未将', '罐盖', '盖']"
100,"['拧紧', '未使用', '专用工具']"
101,"['专用线', '交接', '环境', '存在', '漏洞']"
102,"['未发现', '存在', '隐患']"
103,['不够']
104,"['厂', '返回', '钢瓶']"
105,"['用户', '单位']"
106,"['对', '运输', '液氯', '钢瓶']"
107,"['电器厂', '运送', '雷管', '车', '司机', '无', '道路', '货物运输', '操作证']"
108,"['箱子', '装载', '高度', '违反', '运输', '规定']"
109,"['违章', '搭乘', '无关', '人员']"
110,"['违反', '人烟稠密']"
111,"['应', '事先', '通知', '规章', '行为']"
112,"['双方', '违反', '器材', '管理条例']"
113,"['私订', '供需', '合同']"
114,"['公安部门', '审批', '运输', '要求']"
115,"['更改', '运送', '数量']"
116,"['管理工作', '薄弱']"
117,"['驾驶人员', '无', '运输', '操作证']"
118,"['装运', '违反', '国家', '规定']"
119,"['一系列', '疏于', '管理', '规章', '行为']"
120,"['导致', '事故', '发生']"
121,"['公安部门', '在', '批准']"
122,['未能']
123,"['使', '非法']"
124,['证上']
125,"['机关', '同意']"
126,"['延长', '证', '有效期']"
127,"['都', '不符合规定']"
128,"['有毒', '警示标志']"
129,"['司机', '无', '化学品', '资质']"
130,"['搬运工', '缺乏', '安全', '知识']"
131,"['施救', '均', '漠视']"
132,"['不仅', '缺乏', '安全管理', '知识']"
133,"['更置', '不顾']"
134,"['进行', '分装']"
135,"['务工人员', '进行', '防护', '知识', '培训', '不够']"
136,"['意识', '有待', '加强']"
137,"['罐车', '未按照', '有关', '规定', '进行', '定期检验']"
138,"['接地线', '不符合', '防静电', '标准']"
139,"['警惕性', '不够']"
140,"['未', '掌握', '应急', '措施']"
141,"['责任心', '不够']"
142,"['员袁某', '违反', '有关', '规定']"
143,"['车速', '过快']"
144,"['遇', '有', '情况', '处理不当']"
145,"['教育', '不到位']"
146,"['监管', '不到位']"
147,"['及时', '制止', '不安全', '行为']"
148,"['陈某', '违反', '管理条例', '有关', '规定']"
149,"['没有', '保持', '安全', '距离']"
150,"['注意力', '不够', '集中']"
151,"['教育', '不到位']"
152,"['超载', '运输']"
153,"['安全意识', '不够']"
154,"['未能', '采取有效', '防治', '措施']"
155,"['工作', '落实', '不到位']"
156,"['未严格', '落实', '相关', '要求']"
157,"['驾驶人员', '安全意识淡薄', '问题']"
158,"['存在', '和', '漏洞']"
159,"['联动机制', '不完善']"
160,"['主体责任', '不落实', '管控', '不严格']"
161,"['企业', '未对', '从业人员', '进行', '进行', '进行', '和', '未按规定']"
162,"['没有', '获得', '运输', '资格', '车辆']"
163,"['办理', '准运证']"
164,"['包装', '不合规定']"
165,"['培训', '不到位']"
166,"['没有', '及时', '了解', '、', '身体状况']"
167,"['安全教育', '不到位']"
168,"['安全意识', '不到位']"
169,"['危险物品', '委托', '不具备', '危险物品']"
170,"['危险物品', '资质']"
171,"['没有', '危险物品', '警示标志']"
172,"['从事', '运输']"
173,"['公司', '作为', '组建', '单位']"
174,"['上', '建立健全', '安全管理制度']"
175,"['事实上', '照搬', '照抄', '比较', '多']"
176,"['真正', '落实', '到位', '不够']"
177,"['驾驶员', '驾车', '问题', '普遍存在']"
178,"['没有', '认识', '其', '危害性']"
179,"['工作', '存在', '薄弱环节']"
180,['情况下']
181,"['忽视', '安全管理', '教育']"
182,"['使', '没有']"
183,"['大队', '没有', '要求']"
184,"['定期', '进行', '分析']"
185,"['有', '制订', '监控', '措施']"
186,"['形式', '单一']"
187,"['早晨', '出车', '活动', '流于形式']"
188,"['违章行为', '不严', '不细']"
189,"['不够', '全面']"
190,"['注意力', '往往', '集中']"
191,"['忽略', '纠正', '安全教育']"
192,"['有限公司', '存在', '严重', '违法违规行为']"
193,"['经营', '只', '挂靠', '不管理']"
194,"['培训', '不到位']"
195,"['范围', '不清']"
196,"['在', '获得', '技术', '说明书']"
197,"['未', '了解', '安全', '信息']"
198,"['未', '核实', '车辆', '不具备']"
199,"['超', '违规', '装载']"
200,"['安全管理', '缺失']"
201,"['安全教育培训', '流于形式']"
202,"['未对', '针对性', '安全教育培训']"
203,"['说明书', '中用', '聚乙烯', '桶']"
204,"['过氧化', '二叔', '运输', '条件', '要求']"
205,"['对', '进入']"
206,"['车辆', '运输', '审核', '程序', '要求']"
207,"['未检查', '蒸罐', '清洗']"
208,"['罐车', '充装', '过氧化', '二叔', '丁基']"
209,"['违规', '托运']"
210,"['均', '无', '经营', '资质']"
211,"['多次', '违规将', '该', '产品', '购买']"
212,"['多次', '委托', '不具备']"
213,"['安全管理', '缺失']"
214,"['未签订', '承运', '合同']"
215,"['说明书', '要求', '采用', '桶', '包装']"
216,"['未将', '二叔', '处置', '措施']"
217,"['安全管理', '缺失']"
218,"['委托', '未认真', '审核', '运输', '条件']"
219,"['原料', '购进']"
220,"['未按照', '危险', '化学品']"
221,"['进行', '预审']"
222,"['从', '没有', '购买', '该', '产品']"
223,"['未签订', '采购', '合同']"
224,"['以', '购买', '改进', '剂', '为']"
225,"['技术', '说明书']"
226,"['管理', '失控']"
227,"['承包商', '管理混乱']"
228,"['丁基', '给', '利华益', '公司']"
229,"['人员', '未对', '该', '违规行为', '进行', '提醒']"
230,"['履行', '安全监管职责', '不力']"
231,"['组织', '开展', '工作', '不力']"
232,"['检查', '不到位']"
233,"['组织', '开展', '工作', '不力']"
234,"['生产', '安全监管', '不到位']"
235,"['查验', '检查', '不力']"
236,"['安全监管责任', '落实', '不到位']"
237,"['开展', '督促', '指导', '不力']"
238,"['责任', '落实', '不到位']"
239,"['配备', '不力']"
240,"['不能', '满足', '管理', '要求']"
241,"['组织', '开展', '大快', '严', '工作', '不力']"
242,"['督促', '开展', '交通运输', '安全管理']"
243,"['责任', '落实', '不到位']"
244,"['组织', '开展', '工作', '不力']"
245,"['督促', '危化品', '生产', '企业', '资质审查']"
246,['安全监管不力']
247,"['未认真履行', '企业', '安全监管职责']"
248,"['组织', '开展', '工作', '不力']"
249,"['督促', '落实', '安全生产', '主体责任']"
250,"['政府', '贯彻落实', '安排']"
251,"['组织', '开展', '工作', '不认真']"
252,"['督促', '落实', '安全生产', '主体责任']"
253,"['督促', '落实', '部门', '落实', '监管', '责任']"
254,"['主体责任', '落实', '不到位']"
255,"['对', '安全教育', '不力']"
256,"['未严格', '落实', '于次', '规定']"
257,"['危险', '货物', '、', '押运员', '进行', '和', '培训']"
258,"['危险', '货物', '人', '不具备', '应急', '知识']"
259,"['致使', '危险', '货物']"
260,"['强行', '打开', '罐体', '顶部', '紧急', '泄放']"
261,"['危险', '货物', '安全管理', '不到位']"
262,"['未及时发现', '并', '治理']"
263,"['应急预案', '演练']"
264,"['事故', '前']"
265,"['月', '进行', '应急预案', '演练']"
266,['蒙']
267,"['未采取有效', '应急', '措施']"
268,"['主体责任', '落实', '不到位']"
269,"['从业人员', '不具备', '处置', '能力']"
270,"['事发', '驾驶', '人于', '油气', '喷出']"
271,"['外部', '存在', '情况下']"
272,"['启动', '导致', '火灾']"
273,"['未完全', '履行', '安全生产', '主体责任']"
274,"['一是', '落实', '隐患排查治理', '制度']"
275,"['运输车', '在', '达不到', '安全', '条件', '区域']"
276,"['擅自', '打开', '隐患', '未及时发现']"
277,"['单位', '存在', '风险', '制定', '处置', '方案']"
278,"['应急预案', '演练']"
279,"['并', '落实', '培训', '制度']"
280,"['如实', '记录', '考核', '结果']"
281,"['员工', '进行', '和', '培训']"
282,"['单位', '履行', '监管', '职责', '不到位']"
283,"['单位', '履行', '监管', '职责', '不到位']"
284,"['措施', '落实', '不到位']"
285,"['办公室', '落实', '部署', '不力']"
286,"['未采取有效措施', '督促', '停车场', '完善', '相关', '规章制度']"
287,"['事故', '发生', '时']"
288,"['未完全', '履行', '安全生产', '主体责任']"
289,"['安全生产', '制度']"
290,"['未', '有效履行职责']"
291,"['未', '监督', '指导', '及其', '坤德停车场']"
292,['在']
293,"['未发现', '存在']"
294,"['未', '有效履行职责']"
295,"['中', '发现', '未有效', '协调', '部门', '单位']"
296,"['东营港经济开发区管委会', '履行', '责任', '不力']"
297,"['进行', '日常', '监管']"
298,"['缺少', '有', '管控', '措施']"
299,"['检查', '不力']"
300,"['主体责任', '不落实']"
301,"['商丘市金源物流有限公司', '对豫', '管理', '不到位']"
302,"['未及时', '排查', '消除', '安全隐患']"
303,"['管理', '责任']"
304,['阜南县春蕾物流运输有限公司']
305,"['培训', '不到位']"
306,"['驾驶', '极其', '薄弱']"
307,"['未', '入户', '道路', '运输']"
308,"['管理', '责任']"
309,"['监管', '不到位']"
310,"['商丘市', '负有', '监管', '职责', '部门', '对豫', '监管', '不到位']"
311,"['管理', '责任']"
312,['阜南县运管所']
313,"['牵引车', '无', '号牌', '拼装', '监管', '不到位']"
314,"['管理', '责任']"
315,['颍上县交通管理大队']
316,['安排']
317,"['违法违规行为', '管控不力']"
318,"['臵', '不力']"
319,"['发生', '管理', '责任']"
320,['颍上县公安局']
321,"['履行', '职责', '不到位', '问题', '失察']"
322,"['事故', '发生', '负有', '领导责任']"
323,['颍上县住房和城乡建设局']
324,"['穿越', '缺乏', '科学', '研判']"
325,['未能']
326,"['设', '臵', '建设', '公路交通', '信号灯']"
327,"['信号灯', '存在', '臵', '不力']"
328,"['发生', '管理', '责任']"
329,['颍上县人民政府']
330,"['未认真', '督促', '指导', '和', '单位']"
331,"['认真', '履行', '一期', '变更', '初步设计', '职责']"
332,"['组织', '开展', '用地', '征', '拆', '工作']"
333,"['事故', '发生', '负有', '领导责任']"
334,['阜阳市公路管理局颍上公路分局']
335,['未能']
336,"['配合', '政府', '完成', '建设', '用地', '工作']"
337,"['征', '拆', '用地', '不到位', '问题']"
338,"['未能', '协调', '消除', '房等', '建筑物']"
339,"['发生', '管理', '责任']"
340,['阜阳市公路管理局']
341,['未能']
342,"['积极', '配合', '落实', '要求']"
343,"['完成', '用地', '征', '拆']"
344,"['致使', '完成']"
345,"['建筑物', '长期存在']"
346,"['发生', '管理', '责任']"
347,['阜阳市交通运输局']
348,['未能']
349,"['第二次', '推进', '会']"
350,"['督促', '工程建设', '工作']"
351,"['未能', '指导']"
352,"['督促', '变更', '初步设计']"
353,"['配合', '落实', '要求']"
354,"['完成', '用地', '征']"
355,"['协议', '约定']"
356,"['认真', '履行', '管理工作', '职责']"
357,"['致使', '项目', '完成']"
358,"['建筑物', '长期存在']"
359,"['事故', '发生', '负有', '领导责任']"
360,['阜阳市人民政府']
361,"['未认真', '督促', '指导', '和', '单位']"
362,"['存在', '问题', '失察']"
363,"['事故', '发生', '负有', '领导责任']"
364,"['落实', '不力']"
365,"['呼运集团有限责任公司', '未严格执行', '休息', '制度']"
366,"['未认真', '督促', '事故', '大客车', '停车', '休息']"
367,"['开展', '工作', '不到位']"
368,"['驾驶', '驾驶', '问题', '失察']"
369,"['河南省焦作市孟州市汽车运输有限责任公司', '危险', '主体责任', '落实', '不到位']"
370,"['安全管理制度', '不健全']"
371,"['措施', '不落实']"
372,"['未', '纠正', '人', '没有', '内部', '备案', '问题']"
373,"['未认真', '开展', '监控', '工作']"
374,"['配备', '超量', '装载', '危险', '货物', '问题', '失察']"
375,"['责任', '落实', '不到位']"
376,"['组织', '开展', '工作', '不力']"
377,"['落实', '监控', '工作', '督促检查', '不到位']"
378,"['组织', '开展', '工作', '不到位']"
379,"['管理局', '履行', '监管', '职责', '督促检查', '不到位']"
380,"['危险', '货物', '监管', '责任', '落实']"
381,"['组织', '开展', '工作', '不力']"
382,"['未认真', '督促', '孟州市汽车运输有限责任公司', '整改', '问题']"
383,"['管理局', '指导', '管理', '部门', '开展', '管理工作', '不力']"
384,"['孟州市汽车运输有限责任公司', '存在', '不到位']"
385,"['组织', '开展', '工作', '不到位']"
386,"['交通运输局', '履行', '监管', '职责', '督促检查', '不到位']"
387,"['责任', '落实', '不到位']"
388,"['出口', '加速', '通行', '秩序', '疏导']"
389,"['违法', '越过', '导流', '区', '缺乏', '管控', '措施']"
390,"['内蒙古自治区呼和浩特市公安交通警察支队', '开展', '工作', '存在', '薄弱环节']"
391,['不到位']
392,"['河南省焦作市孟州市公安交通警察大队', '开展', '驾驶', '人', '排查']"
393,"['孟州市汽车运输有限责任公司', '危险', '货物运输', '不到位']"
394,"['亿嘉汽运有限公司', '作为', '运输', '企业']"
395,"['不作', '了解']"
396,"['不作', '了解']"
397,"['已', '发现', '未及时', '采取措施']"
398,"['管理', '不到位']"
399,"['同时', '未对', '公司员工', '进行', '安全教育培训']"
400,"['导致', '员工', '安全意识淡薄']"
401,"['可能', '认识']"
402,"['晨鸣纸业有限责任公司', '作为', '发包', '单位']"
403,"['亿嘉汽运有限公司', '签订', '管理', '协议']"
404,"['缺乏', '现场监督管理']"
405,"['未设置', '安全警示标识']"
406,"['违章作业', '及时发现', '有效', '制止']"
407,"['管理', '不到位']"
408,"['没有', '情况下']"
409,"['违法', '经营', '二硫化碳']"
410,"['购买', '运输罐', '车']"
411,"['运输', '二硫化碳']"
412,"['生产', '点']"
413,"['提供', '产品', '二硫化碳']"
414,"['违法', '核发', '工商', '营业执照']"
415,"['违法', '经营', '提供', '条件']"
416,"['违法', '经营', '行为', '失察']"
417,"['停薪留职', '放松', '管理']"
418,"['违法', '经营', '二硫化碳', '未引起', '重视']"
419,"['未加以', '制止']"
420,"['挂靠', '货物运输', '罐车', '只', '收取', '不进行', '安全管理']"
421,['放任自流']
422,"['安全意识', '不强']"
423,"['监管', '缺位']"
424,['不到位']
425,['失察']
426,"['重', '生产']"
427,"['轻', '安全']"
428,"['主体责任', '落实', '不到位']"
429,"['责任制', '落实', '不到位']"
430,"['对', '职工', '教育', '不力']"
431,['不严格']
432,"['工作人员', '安全意识淡薄']"
433,"['对', '存在', '认识']"
434,['违规作业']
435,['重视']
436,"['责任制', '督促', '落实', '不力']"
437,"['安全监督管理', '督促', '不到位']"
438,"['值班员', '在']"
439,"['违反', '管理', '规定']"
440,"['在', '减', '牵引', '重量']"
441,"['再次', '违反', '该', '规定']"
442,"['列检员', '违反', '规定']"
443,"['就', '发出', '试风', '完毕', '信号']"
444,"['没有', '进行', '第次', '试风']"
445,"['失去', '发现']"
446,"['司机', '违反', '铁道部', '规定']"
447,['在']
448,"['没有', '进行', '简略', '试验']"
449,"['失去', '最后', '发现']"
450,"['司机', '违反', '货物', '列车', '站', '停车']"
451,"['必须', '是']"
452,['发车']
453,"['司机', '鸣示', '缓解', '信号']"
454,"['进行', '缓解']"
455,"['确认', '条件', '具备']"
456,['规定']
457,"['管理', '不严']"
458,"['发生', '现象', '是', '事故', '发生']"
459,"['规章制度', '不完善']"
460,"['培训', '不到位']"
461,"['管理', '不严格']"
462,"['是', '事故', '发生']"
463,"['氧气', '充灌', '是']"
464,['个体']
465,"['危险', '化学品']"
466,"['违反', '国务院号令危险化学品安全管理条例第三十七条规定']"
467,"['属', '安全生产', '违法行为']"
468,"['产权', '属', '何xx']"
469,"['何某', '经营', '氧气', '未经', '任何', '职能部门']"
470,"['违反', '国务院', '号令']"
471,"['明知', '情况下']"
472,['充装']
473,"['充灌', '站']"
474,"['违反', '规定', '第二十九条', '规定']"
475,['有关']
476,['应对']
477,"['造成', '跨', '省界']"
478,"['杨志兴', '违反', '负责', '灌装', '管理', '规定']"
479,"['且', '违反', '劳动纪律']"
480,"['中', '擅离职守']"
481,"['责任', '不落实']"
482,"['未取得', '工商', '登记手续']"
483,"['不具备', '危险', '运输', '资质']"
484,"['变相', '挂靠', '凯信公司', '名下']"
485,"['车队', '安全管理制度']"
486,"['从业人员', '进行', '岗位', '技术培训']"
487,"['隐患排查治理', '制度']"
488,"['未采取', '及时发现']"
489,"['凯信公司', '未落实', '安全生产', '主体责任']"
490,"['违反', '规定']"
491,"['允许', '变相', '挂靠', '经营']"
492,"['且', '未对', '挂靠', '车辆']"
493,"['动态', '进行', '和', '管理']"
494,"['李建波', '未认真履行', '安全管理', '职责']"
495,"['、', '检查', '安全生产', '工作']"
496,"['及时', '消除', '变相', '挂靠']"
497,"['赵祥圣', '未履行', '安全管理', '职责']"
498,"['未及时', '制止']"
499,"['未对', '进行', '全程', '监管']"
500,"['未能', '保证', '所', '运输']"
501,"['陈志新', '驾驶', '上', '道路', '行驶', '行驶']"
502,"['未按照', '标明', '速度', '行驶']"
503,"['违法违规', '从事', '道路', '运输']"
504,"['擅自', '安装', '使用', '油罐车']"
505,"['涉嫌', '导致', '严重', '超载']"
506,"['责任', '落实', '不到位']"
507,"['挂靠', '只', '收取', '管理', '服务费']"
508,"['没有', '进行', '管理']"
509,"['挂靠', '自负盈亏']"
510,"['风险', '自担']"
511,['无安全管理制度']
512,"['安全', '管理员']"
513,"['未对', '包括', '押运员', '进行', '培训', '教育']"
514,"['完全', '交由', '挂靠', '车队']"
515,"['纵容', '道路交通', '违法行为']"
516,"['后', '逃逸']"
517,"['不', '配合', '调查']"
518,"['违规', '生产', '销售']"
519,"['公司', '在', 'B', '挂']"
520,"['只', '生产', '销售', '车架']"
521,"['并', '出具', '产品', '合格证']"
522,"['未进行', '和', '检测']"
523,"['B', '挂', '要求']"
524,"['存在', '安全隐患']"
525,"['不符合', '国家标准', '提供', '便利']"
526,"['事故', '造成', '负有', '重要', '责任']"
527,"['据调查', '发现']"
528,"['生产', '仅', '生产', '车架']"
529,"['自行', '购置', '安装', '罐体']"
530,"['出具', '整车', '车架', '发票']"
531,"['情况', '未进行', '和', '检测']"
532,"['存在', '安全', '问题']"
533,"['B', '挂', '检测', '时', '违规操作']"
534,['弄虚作假']
535,"['公司', '聘请', '股长', '贺建华']"
536,"['挂', '明显', '存在', '情况下']"
537,"['仅', '采用', '目测', '即', '得出', '结论']"
538,"['存在', '行为']"
539,"['违反', '规定', '规定']"
540,"['造成', '严重后果', '负有责任']"
541,"['B', '挂', '把关不严']"
542,"['、', '湖南省危险化学品包装容器检验中心']"
543,"['B', '挂', '进行', '检测']"
544,"['没有', '发现', '产品', '合格证']"
545,"['无产品', '铭牌']"
546,"['挂车', '小车', '大罐']"
547,"['后', '封头', '不符合', '有关', '问题']"
548,"['情况下', '让', 'B', '挂', '罐体']"
549,"['出具', '检测', '结论']"
550,"['使', '通过', '定期', '检测']"
551,"['造成', '严重后果', '负有责任']"
552,"['B', '挂', '检测', '时', '违规操作']"
553,['弄虚作假']
554,"['进行', '安全', '技术', '年', '审时']"
555,"['疏于', '检测']"
556,"['没有', '及时发现', '该车']"
557,"['导致', '得以']"
558,"['挂', '核发', '行驶证', '审核', '不严']"
559,"['工作人员', '在', '审核', 'B', '挂车', '新车', '登记']"
560,"['没有', '及时发现', '盛兴公司']"
561,"['导致', '得以']"
562,"['顺利', '上户']"
563,"['事发', '周边', '存在', '、', '建筑物']"
564,"['并', '有', '人员', '居住']"
565,"['广深沿江高速', '事发', '路段', '两边']"
566,"['出租', '土地']"
567,"['人', '无照经营']"
568,"['导致', '搭建']"
569,"['生产', '居住']"
570,"['形成', '事故隐患']"
571,['广东省公路管理局广深沿江高速公路有限公司路政大队']
572,"['未采取有效措施', '及时发现', '制止', '行为']"
573,"['建筑', '余泥']"
574,"['建筑', '控制', '加工', '作坊', '情况', '告知', '机构', '处理']"
575,"['工作', '不到位']"
576,"['广州市交通委员会综合行政执法局', '未采取有效措施', '及时', '巡查']"
577,['监管不力']
578,['广东省公路管理局路政管理处']
579,"['周边', '属于', '查控', '不力']"
580,"['及时', '制止', '查处', '违法建设']"
581,"['难以', '查控', '未及时', '提请', '分局', '处理']"
582,"['广州市城市管理综合执法局黄埔分局', '作为', '查处', '违法建设', '工作', '牵头', '部门']"
583,"['强化', '实施', '意见', '有关', '要求']"
584,"['未有效', '指导', '协助', '南岗', '街道办']"
585,"['致使', '存在', '大量', '违法建设']"
586,"['难以', '拆除', '依法', '进行']"
587,"['区政府', '交办', '办理', '不认真']"
588,"['未', '跟踪', '督导', '落实']"
589,"['不', '明显']"
590,"['存在', '清', '拆']"
591,"['工作', '不力']"
592,"['查控', '不力']"
593,"['有关', '规定']"
594,"['做好', '违法建设']"
595,"['未有效', '制止', '违法建设', '长期存在']"
596,"['难以', '拆除', '执法局', '报告']"
597,"['协助', '工作', '未落实']"
598,"['未', '做好', '周边', '无照经营', '摸查', '工作']"
599,"['无照经营', '活动']"
600,"['未及时', '通报', '有关', '部门', '进行', '查处']"
601,"['区政府', '交办', '落实', '不到位']"
602,"['区政府', '交办', '落实', '不彻底']"
603,"['未', '跟踪', '督导', '落实']"
604,"['不', '明显']"
605,"['存在', '清', '拆']"
606,"['部门', '查处', '工作', '不力']"
607,"['周边', '属于', '行为', '监管', '不到位']"
608,"['及时', '查处']"
609,"['部门', '查处', '工作', '不力']"
610,"['未采取有效措施', '及时发现', '查处', '木材', '行为']"
611,"['区政府', '贯彻落实', '及', '方针政策', '不到位']"
612,"['查控', '执行', '不力']"
613,"['未有效', '督促', '有关', '部门', '查处', '无照经营', '行为']"
614,"['工作', '方针政策']"
615,"['未有效', '督促', '有关', '部门', '查处', '无照经营', '行为']"
616,"['工作', '方针政策']"
617,"['公司', '是', '击发', '帽', '爆炸物']"
618,"['该批', '击发', '帽', '爆炸物']"
619,"['公司', '是', '击发', '帽', '爆炸物']"
620,"['该批', '击发', '帽', '爆炸物']"
621,"['黎某', '是', '击发', '帽', '爆炸物']"
622,"['该批', '击发', '帽', '爆炸物']"
623,"['未', '委托', '具有', '货物运输', '资质', '车辆']"
624,"['何某', '是', '击发', '帽']"
625,"['超出', '营运', '范围']"
626,"['该批', '击发', '帽', '爆炸物', '到', '广州']"
627,"['艾德', '是', '击发', '帽', '爆炸物']"
628,"['隐瞒', '谎称']"
629,"['非法将', '该批', '危险性', '为', '帽', '爆炸物']"
630,['储存']
631,"['具有', '货物运输', '资质', '企业', '承运']"
632,"['未向', '说明', '危险', '货物']"
633,"['以', '欺骗', '手段']"
634,"['委托', '非法进行', '报关', '出口']"
635,"['蓄意', '隐瞒', '危险性']"
636,"['作业', '进行', '安全管理']"
637,"['小心谨慎', '作业']"
638,"['艾德', '以', '蓄意', '手段']"
639,"['运输', '击发', '帽', '爆炸物']"
640,"['企图', '逃避', '海关监管', '走私', '出口', '行为']"
641,"['是', '事故', '发生']"
642,"['广州市固为货运有限公司', '是', '击发', '帽', '爆炸物']"
643,"['应当', '承担', '责任']"
644,"['未', '委托', '具有', '货物运输', '资质', '车辆', '承运']"
645,"['未向', '说明', '危险', '货物']"
646,['情况下']
647,"['就', '以', '名义']"
648,"['委托', '进行', '非法', '运输']"
649,"['赵某某', '是', '击发', '帽']"
650,"['在', '击发', '帽']"
651,"['未认真', '核对', '记载', '相符']"
652,"['该批', '击发', '被', '当做', '搬运', '装车']"
653,"['擅自', '从事', '危险', '货物运输']"
654,"['均', '是', '和', '管理者']"
655,['安全管理制度']
656,"['未采取', '安全措施']"
657,"['均', '未签订', '管理', '协议', '约定', '安全生产管理职责']"
658,['导致']
659,"['派出所', '履行', '责任', '不到位']"
660,"['企业', '管理混乱']"
661,"['主体责任', '不落实']"
662,"['违规', '转让', '线路', '经营权']"
663,"['经营权', '转让']"
664,"['也', '存在', '同样', '问题']"
665,"['责任制', '不落实']"
666,"['安全', '责任']"
667,"['内部管理', '松散']"
668,"['制度', '不健全']"
669,"['没有', '建立']"
670,"['没有', '落实']"
671,"['管理', '流于形式']"
672,"['车辆', '失控', '漏管']"
673,"['只', '收费', '不管理']"
674,"['长期', '站外', '经营']"
675,"['没有', '落实']"
676,"['未采取', '任何', '安全防范措施']"
677,['不到位']
678,"['监管部门', '履行', '监管', '职责', '不到位']"
679,['新县道路运输管理局']
680,"['作为', '市场', '主管部门']"
681,"['组织', '开展', '工作', '不力']"
682,"['管理', '不到位']"
683,"['监督', '长安公司', '不到位']"
684,"['长期', '站外', '经营', '行为', '进行', '查处']"
685,"['安全管理制度', '落实', '监管', '不到位']"
686,"['牌', '发放']"
687,"['经营权', '行为']"
688,"['未能', '纠正', '客运车辆', '挂靠', '经营', '行为']"
689,['执法不严']
690,"['督促', '整改', '隐患', '不力']"
691,"['交通运输局', '执法']"
692,"['作为', '执法', '部门']"
693,"['执行', '不到位']"
694,"['执法', '计划']"
695,"['长期', '站外', '未能', '依法查处']"
